"","Date","Close","Volume","Symbol","Topic1","Topic2","Topic3"
"99","10/20/2008","24.72"," 93486972","MSFT","Deal","Yahoo","Battle"
"100","10/21/2008","23.36","100385538","MSFT","Deal","Yahoo","Battle"
"101","10/22/2008","21.53","150054726","MSFT","Deal","Yahoo","Battle"
"102","10/23/2008","22.32","154774034","MSFT","Deal","Yahoo","Battle"
"103","10/24/2008","21.96","153913251","MSFT","Deal","Yahoo","Battle"
"104","10/27/2008","21.18","117722353","MSFT","Deal","Yahoo","Battle"
"105","10/28/2008","23.1","134109114","MSFT","Deal","Yahoo","Battle"
"106","10/29/2008","23","111763211","MSFT","Deal","Yahoo","Battle"
"107","10/30/2008","22.63"," 95322969","MSFT","Deal","Yahoo","Battle"
"108","10/31/2008","22.33"," 93063602","MSFT","Deal","Yahoo","Battle"
"109","11/3/2008","22.62"," 61946713","MSFT","Deal","Yahoo","Battle"
"110","11/4/2008","23.53"," 72194471","MSFT","Deal","Yahoo","Battle"
"111","11/5/2008","22.08"," 81216664","MSFT","Deal","Yahoo","Battle"
"112","11/6/2008","20.88"," 95568686","MSFT","Deal","Yahoo","Battle"
"113","11/7/2008","21.5"," 71262782","MSFT","Deal","Yahoo","Battle"
"114","11/10/2008","21.3"," 67602599","MSFT","Deal","Yahoo","Battle"
"115","11/11/2008","21.2"," 78032704","MSFT","Deal","Yahoo","Battle"
"116","11/12/2008","20.3"," 90159844","MSFT","Deal","Yahoo","Battle"
"117","11/13/2008","21.25","148503311","MSFT","Deal","Yahoo","Battle"
"118","11/14/2008","20.06"," 96626994","MSFT","Deal","Yahoo","Battle"
"119","11/17/2008","19.32"," 97297036","MSFT","Deal","Yahoo","Battle"
"120","11/18/2008","19.62","108984798","MSFT","Deal","Yahoo","Battle"
"121","11/19/2008","18.29","103048823","MSFT","Deal","Yahoo","Battle"
"122","11/20/2008","17.53","139532692","MSFT","Deal","Yahoo","Battle"
"123","11/21/2008","19.68","157245554","MSFT","Deal","Yahoo","Battle"
"124","11/24/2008","20.69","125298897","MSFT","Deal","Yahoo","Battle"
"125","11/25/2008","19.99"," 92971983","MSFT","Deal","Yahoo","Battle"
"126","11/26/2008","20.49"," 79682260","MSFT","Deal","Yahoo","Battle"
"127","11/28/2008","20.22"," 31371936","MSFT","Deal","Yahoo","Battle"
"128","12/1/2008","18.61"," 79873774","MSFT","Deal","Yahoo","Battle"
"129","12/2/2008","19.15"," 79692371","MSFT","Deal","Yahoo","Battle"
"130","12/3/2008","19.87"," 80970409","MSFT","Deal","Yahoo","Battle"
"131","12/4/2008","19.11"," 78724702","MSFT","Deal","Yahoo","Battle"
"132","12/5/2008","19.87"," 91998319","MSFT","Deal","Yahoo","Battle"
"133","12/8/2008","21.01","107229949","MSFT","Deal","Yahoo","Battle"
"134","12/9/2008","20.6"," 80499585","MSFT","Deal","Yahoo","Battle"
"135","12/10/2008","20.61"," 61501699","MSFT","Deal","Yahoo","Battle"
"136","12/11/2008","19.45"," 83624211","MSFT","Deal","Yahoo","Battle"
"137","12/12/2008","19.36"," 78130797","MSFT","Deal","Yahoo","Battle"
"138","12/15/2008","19.04"," 59936439","MSFT","Deal","Yahoo","Battle"
"139","12/16/2008","20.11"," 97707493","MSFT","Deal","Yahoo","Battle"
"140","12/17/2008","19.66"," 79062229","MSFT","Deal","Yahoo","Battle"
"141","12/18/2008","19.3"," 80765009","MSFT","Deal","Yahoo","Battle"
"142","12/19/2008","19.12","115432039","MSFT","Deal","Yahoo","Battle"
"143","12/22/2008","19.18"," 58577826","MSFT","Deal","Yahoo","Battle"
"144","12/23/2008","19.28"," 47535826","MSFT","Deal","Yahoo","Battle"
"145","12/24/2008","19.17"," 16894070","MSFT","Deal","Yahoo","Battle"
"146","12/26/2008","19.13"," 23104614","MSFT","Deal","Yahoo","Battle"
"147","12/29/2008","18.96"," 58886322","MSFT","Deal","Yahoo","Battle"
"148","12/30/2008","19.34"," 43228892","MSFT","Deal","Yahoo","Battle"
"149","12/31/2008","19.44"," 46424902","MSFT","Deal","Yahoo","Battle"
"150","1/2/2009","20.33"," 50121849","MSFT","Search","Bing","Patents"
"151","1/5/2009","20.52"," 61476552","MSFT","Search","Bing","Patents"
"152","1/6/2009","20.76"," 58085878","MSFT","Search","Bing","Patents"
"153","1/7/2009","19.51"," 72747158","MSFT","Search","Bing","Patents"
"154","1/8/2009","20.12"," 70255018","MSFT","Search","Bing","Patents"
"155","1/9/2009","19.52"," 49828297","MSFT","Search","Bing","Patents"
"156","1/12/2009","19.47"," 52204130","MSFT","Search","Bing","Patents"
"157","1/13/2009","19.82"," 65847793","MSFT","Search","Bing","Patents"
"158","1/14/2009","19.09"," 80341720","MSFT","Search","Bing","Patents"
"159","1/15/2009","19.24"," 96222222","MSFT","Search","Bing","Patents"
"160","1/16/2009","19.71"," 79640268","MSFT","Search","Bing","Patents"
"161","1/20/2009","18.48"," 89891855","MSFT","Search","Bing","Patents"
"162","1/21/2009","19.38"," 68358085","MSFT","Search","Bing","Patents"
"163","1/22/2009","17.11","222435525","MSFT","Search","Bing","Patents"
"164","1/23/2009","17.2","117020593","MSFT","Search","Bing","Patents"
"165","1/26/2009","17.63"," 93115480","MSFT","Search","Bing","Patents"
"166","1/27/2009","17.66"," 61707540","MSFT","Search","Bing","Patents"
"167","1/28/2009","18.04"," 64702531","MSFT","Search","Bing","Patents"
"168","1/29/2009","17.59"," 49209360","MSFT","Search","Bing","Patents"
"169","1/30/2009","17.1"," 62386468","MSFT","Search","Bing","Patents"
"170","2/2/2009","17.83"," 88882500","MSFT","Search","Bing","Patents"
"171","2/3/2009","18.5"," 86881249","MSFT","Search","Bing","Patents"
"172","2/4/2009","18.63"," 75617853","MSFT","Search","Bing","Patents"
"173","2/5/2009","19.04"," 75197935","MSFT","Search","Bing","Patents"
"174","2/6/2009","19.66"," 86745927","MSFT","Search","Bing","Patents"
"175","2/9/2009","19.44"," 52196149","MSFT","Search","Bing","Patents"
"176","2/10/2009","18.8"," 83958715","MSFT","Search","Bing","Patents"
"177","2/11/2009","19.21"," 58599423","MSFT","Search","Bing","Patents"
"178","2/12/2009","19.26"," 75323479","MSFT","Search","Bing","Patents"
"179","2/13/2009","19.09"," 47419392","MSFT","Search","Bing","Patents"
"180","2/17/2009","18.09"," 75853206","MSFT","Search","Bing","Patents"
"181","2/18/2009","18.12"," 54955158","MSFT","Search","Bing","Patents"
"182","2/19/2009","17.91"," 49197636","MSFT","Search","Bing","Patents"
"183","2/20/2009","18"," 69416120","MSFT","Search","Bing","Patents"
"184","2/23/2009","17.21"," 70803342","MSFT","Search","Bing","Patents"
"185","2/24/2009","17.17","122673954","MSFT","Search","Bing","Patents"
"186","2/25/2009","16.96","105894560","MSFT","Search","Bing","Patents"
"187","2/26/2009","16.42"," 83219416","MSFT","Search","Bing","Patents"
"188","2/27/2009","16.15"," 93434279","MSFT","Search","Bing","Patents"
"189","3/2/2009","15.79"," 80597104","MSFT","Search","Bing","Patents"
"190","3/3/2009","15.88"," 80476554","MSFT","Search","Bing","Patents"
"191","3/4/2009","16.12"," 69290013","MSFT","Search","Bing","Patents"
"192","3/5/2009","15.27"," 89704742","MSFT","Search","Bing","Patents"
"193","3/6/2009","15.28"," 92853699","MSFT","Search","Bing","Patents"
"194","3/9/2009","15.15"," 66514260","MSFT","Search","Bing","Patents"
"195","3/10/2009","16.48"," 95191803","MSFT","Search","Bing","Patents"
"196","3/11/2009","17.11"," 84572522","MSFT","Search","Bing","Patents"
"197","3/12/2009","17.01"," 93719791","MSFT","Search","Bing","Patents"
"198","3/13/2009","16.65"," 82974543","MSFT","Search","Bing","Patents"
"199","3/16/2009","16.25"," 67038412","MSFT","Search","Bing","Patents"
"200","3/17/2009","16.9"," 62669277","MSFT","Search","Bing","Patents"
"201","3/18/2009","16.96"," 70733199","MSFT","Search","Bing","Patents"
"202","3/19/2009","17.14"," 58998888","MSFT","Search","Bing","Patents"
"203","3/20/2009","17.06"," 81742575","MSFT","Search","Bing","Patents"
"204","3/23/2009","18.33"," 71607826","MSFT","Search","Bing","Patents"
"205","3/24/2009","17.93"," 50090354","MSFT","Search","Bing","Patents"
"206","3/25/2009","17.88"," 73932163","MSFT","Search","Bing","Patents"
"207","3/26/2009","18.83"," 63780075","MSFT","Search","Bing","Patents"
"208","3/27/2009","18.13"," 47673696","MSFT","Search","Bing","Patents"
"209","3/30/2009","17.48"," 49640619","MSFT","Search","Bing","Patents"
"210","3/31/2009","18.37"," 92423291","MSFT","Search","Bing","Patents"
"211","4/1/2009","19.31"," 96438844","MSFT","Search","Bing","Patents"
"212","4/2/2009","19.29"," 99082236","MSFT","Search","Bing","Patents"
"213","4/3/2009","18.75"," 81865036","MSFT","Search","Bing","Patents"
"214","4/6/2009","18.76"," 47478684","MSFT","Search","Bing","Patents"
"215","4/7/2009","18.76"," 65815169","MSFT","Search","Bing","Patents"
"216","4/8/2009","19.19"," 56408826","MSFT","Search","Bing","Patents"
"217","4/9/2009","19.67"," 55759562","MSFT","Search","Bing","Patents"
"218","4/13/2009","19.59"," 44450425","MSFT","Search","Bing","Patents"
"219","4/14/2009","19.35"," 63796243","MSFT","Search","Bing","Patents"
"220","4/15/2009","18.83"," 72725459","MSFT","Search","Bing","Patents"
"221","4/16/2009","19.76"," 67691952","MSFT","Search","Bing","Patents"
"222","4/17/2009","19.2"," 61398450","MSFT","Search","Bing","Patents"
"223","4/20/2009","18.61"," 62943434","MSFT","Search","Bing","Patents"
"224","4/21/2009","18.97"," 60928280","MSFT","Search","Bing","Patents"
"225","4/22/2009","18.78"," 59400937","MSFT","Search","Bing","Patents"
"226","4/23/2009","18.92"," 86116273","MSFT","Search","Bing","Patents"
"227","4/24/2009","20.91","168478498","MSFT","Search","Bing","Patents"
"228","4/27/2009","20.4"," 68219574","MSFT","Search","Bing","Patents"
"229","4/28/2009","19.93"," 76688300","MSFT","Search","Bing","Patents"
"230","4/29/2009","20.25"," 79301588","MSFT","Search","Bing","Patents"
"231","4/30/2009","20.26"," 87439809","MSFT","Search","Bing","Patents"
"232","5/1/2009","20.24"," 63224473","MSFT","Search","Bing","Patents"
"233","5/4/2009","20.19"," 54313367","MSFT","Search","Bing","Patents"
"234","5/5/2009","19.79"," 67242977","MSFT","Search","Bing","Patents"
"235","5/6/2009","19.79"," 59639015","MSFT","Search","Bing","Patents"
"236","5/7/2009","19.32"," 68727152","MSFT","Search","Bing","Patents"
"237","5/8/2009","19.42"," 67604246","MSFT","Search","Bing","Patents"
"238","5/11/2009","19.32"," 63769338","MSFT","Search","Bing","Patents"
"239","5/12/2009","19.89"," 71966786","MSFT","Search","Bing","Patents"
"240","5/13/2009","19.75"," 49288225","MSFT","Search","Bing","Patents"
"241","5/14/2009","20.06"," 54544880","MSFT","Search","Bing","Patents"
"242","5/15/2009","20.22"," 61289838","MSFT","Search","Bing","Patents"
"243","5/18/2009","20.6"," 46077725","MSFT","Search","Bing","Patents"
"244","5/19/2009","20.31"," 51368251","MSFT","Search","Bing","Patents"
"245","5/20/2009","20.38"," 47452295","MSFT","Search","Bing","Patents"
"246","5/21/2009","19.82"," 58241500","MSFT","Search","Bing","Patents"
"247","5/22/2009","19.75"," 37325792","MSFT","Search","Bing","Patents"
"248","5/26/2009","20.34"," 44996741","MSFT","Search","Bing","Patents"
"249","5/27/2009","20.13"," 42898438","MSFT","Search","Bing","Patents"
"250","5/28/2009","20.45"," 45484759","MSFT","Search","Bing","Patents"
"251","5/29/2009","20.89"," 46139533","MSFT","Search","Bing","Patents"
"252","6/1/2009","21.4"," 57322905","MSFT","Search","Bing","Patents"
"253","6/2/2009","21.4"," 48941777","MSFT","Search","Bing","Patents"
"254","6/3/2009","21.73"," 56047439","MSFT","Search","Bing","Patents"
"255","6/4/2009","21.83"," 42332565","MSFT","Search","Bing","Patents"
"256","6/5/2009","22.14"," 59585285","MSFT","Search","Bing","Patents"
"257","6/8/2009","22.05"," 49008050","MSFT","Search","Bing","Patents"
"258","6/9/2009","22.08"," 50887629","MSFT","Google","Yahoo","Search"
"259","6/10/2009","22.55"," 61297117","MSFT","Google","Yahoo","Search"
"260","6/11/2009","22.83"," 65128974","MSFT","Google","Yahoo","Search"
"261","6/12/2009","23.33"," 50963461","MSFT","Google","Yahoo","Search"
"262","6/15/2009","23.42"," 69089588","MSFT","Google","Yahoo","Search"
"263","6/16/2009","23.45","105295558","MSFT","Google","Yahoo","Search"
"264","6/17/2009","23.68"," 86483075","MSFT","Google","Yahoo","Search"
"265","6/18/2009","23.5"," 58852177","MSFT","Google","Yahoo","Search"
"266","6/19/2009","24.07","115458922","MSFT","Google","Yahoo","Search"
"267","6/22/2009","23.28"," 71296464","MSFT","Google","Yahoo","Search"
"268","6/23/2009","23.34"," 56753482","MSFT","Google","Yahoo","Search"
"269","6/24/2009","23.47"," 54287632","MSFT","Google","Yahoo","Search"
"270","6/25/2009","23.79"," 57727830","MSFT","Google","Yahoo","Search"
"271","6/26/2009","23.35"," 65126363","MSFT","Google","Yahoo","Search"
"272","6/29/2009","23.86"," 62864396","MSFT","Google","Yahoo","Search"
"273","6/30/2009","23.77"," 66452303","MSFT","Google","Yahoo","Search"
"274","7/1/2009","24.04"," 54915127","MSFT","Google","Yahoo","Search"
"275","7/2/2009","23.37"," 65427699","MSFT","Google","Yahoo","Search"
"276","7/6/2009","23.2"," 49207638","MSFT","Google","Yahoo","Search"
"277","7/7/2009","22.53"," 52842412","MSFT","Google","Yahoo","Search"
"278","7/8/2009","22.56"," 73023306","MSFT","Google","Yahoo","Search"
"279","7/9/2009","22.44"," 46981174","MSFT","Google","Yahoo","Search"
"280","7/10/2009","22.39"," 43238698","MSFT","Google","Yahoo","Search"
"281","7/13/2009","23.23"," 67585958","MSFT","Google","Yahoo","Search"
"282","7/14/2009","23.11"," 45448634","MSFT","Google","Yahoo","Search"
"283","7/15/2009","24.12"," 67241887","MSFT","Google","Yahoo","Search"
"284","7/16/2009","24.44"," 64560963","MSFT","Google","Yahoo","Search"
"285","7/17/2009","24.29"," 52860096","MSFT","Google","Yahoo","Search"
"286","7/20/2009","24.53"," 47797971","MSFT","Google","Yahoo","Search"
"287","7/21/2009","24.83"," 52028399","MSFT","Google","Yahoo","Search"
"288","7/22/2009","24.8"," 66192409","MSFT","Google","Yahoo","Search"
"289","7/23/2009","25.56","106060477","MSFT","Google","Yahoo","Search"
"290","7/24/2009","23.45","215135609","MSFT","Google","Yahoo","Search"
"291","7/27/2009","23.11"," 80949924","MSFT","Google","Yahoo","Search"
"292","7/28/2009","23.47"," 70288380","MSFT","Google","Yahoo","Search"
"293","7/29/2009","23.8"," 73626862","MSFT","Google","Yahoo","Search"
"294","7/30/2009","23.81"," 67819964","MSFT","Google","Yahoo","Search"
"295","7/31/2009","23.52"," 54265278","MSFT","Google","Yahoo","Search"
"296","8/3/2009","23.83"," 46902837","MSFT","Google","Yahoo","Search"
"297","8/4/2009","23.77"," 49218228","MSFT","Google","Yahoo","Search"
"298","8/5/2009","23.81"," 53310241","MSFT","Google","Yahoo","Search"
"299","8/6/2009","23.46"," 59694624","MSFT","Google","Yahoo","Search"
"300","8/7/2009","23.56"," 46174325","MSFT","Google","Yahoo","Search"
"301","8/10/2009","23.42"," 35268300","MSFT","Google","Yahoo","Search"
"302","8/11/2009","23.13"," 33620089","MSFT","Google","Yahoo","Search"
"303","8/12/2009","23.53"," 61972277","MSFT","Google","Yahoo","Search"
"304","8/13/2009","23.62"," 38955807","MSFT","Google","Yahoo","Search"
"305","8/14/2009","23.69"," 46331960","MSFT","Google","Yahoo","Search"
"306","8/17/2009","23.25"," 42482887","MSFT","Google","Yahoo","Search"
"307","8/18/2009","23.58"," 38878900","MSFT","Google","Yahoo","Search"
"308","8/19/2009","23.65"," 41827419","MSFT","Google","Yahoo","Search"
"309","8/20/2009","23.67"," 39508124","MSFT","Google","Yahoo","Search"
"310","8/21/2009","24.41"," 69018918","MSFT","Google","Yahoo","Search"
"311","8/24/2009","24.64"," 54180889","MSFT","Google","Yahoo","Search"
"312","8/25/2009","24.64"," 43980206","MSFT","Google","Yahoo","Search"
"313","8/26/2009","24.55"," 41079001","MSFT","Google","Yahoo","Search"
"314","8/27/2009","24.69"," 45495600","MSFT","Google","Yahoo","Search"
"315","8/28/2009","24.68"," 55807969","MSFT","Google","Yahoo","Search"
"316","8/31/2009","24.65"," 49597146","MSFT","Google","Yahoo","Search"
"317","9/1/2009","24"," 62608465","MSFT","Google","Yahoo","Search"
"318","9/2/2009","23.86"," 40771253","MSFT","Google","Yahoo","Search"
"319","9/3/2009","24.11"," 34120376","MSFT","Google","Yahoo","Search"
"320","9/4/2009","24.62"," 44999631","MSFT","Google","Yahoo","Search"
"321","9/8/2009","24.82"," 53738665","MSFT","Google","Yahoo","Search"
"322","9/9/2009","24.78"," 49900235","MSFT","Google","Yahoo","Search"
"323","9/10/2009","25"," 46258757","MSFT","Google","Yahoo","Search"
"324","9/11/2009","24.86"," 54304284","MSFT","Google","Yahoo","Search"
"325","9/14/2009","25"," 42810156","MSFT","Google","Yahoo","Search"
"326","9/15/2009","25.2"," 44718408","MSFT","Google","Yahoo","Search"
"327","9/16/2009","25.2"," 50055778","MSFT","Google","Yahoo","Search"
"328","9/17/2009","25.3"," 42431643","MSFT","Google","Yahoo","Search"
"329","9/18/2009","25.26"," 68016403","MSFT","Google","Yahoo","Search"
"330","9/21/2009","25.3"," 28878663","MSFT","death worker","tablet","appstore"
"331","9/22/2009","25.77"," 61378342","MSFT","death worker","tablet","appstore"
"332","9/23/2009","25.71"," 60603558","MSFT","death worker","tablet","appstore"
"333","9/24/2009","25.94"," 56310695","MSFT","death worker","tablet","appstore"
"334","9/25/2009","25.55"," 50161051","MSFT","death worker","tablet","appstore"
"335","9/28/2009","25.83"," 44363585","MSFT","death worker","tablet","appstore"
"336","9/29/2009","25.75"," 39050278","MSFT","death worker","tablet","appstore"
"337","9/30/2009","25.72"," 63537684","MSFT","death worker","tablet","appstore"
"338","10/1/2009","24.88"," 75958097","MSFT","death worker","tablet","appstore"
"339","10/2/2009","24.96"," 51226259","MSFT","death worker","tablet","appstore"
"340","10/5/2009","24.64"," 60809818","MSFT","death worker","tablet","appstore"
"341","10/6/2009","25.11"," 48795241","MSFT","death worker","tablet","appstore"
"342","10/7/2009","25.1"," 38473856","MSFT","death worker","tablet","appstore"
"343","10/8/2009","25.67"," 60521239","MSFT","death worker","tablet","appstore"
"344","10/9/2009","25.55"," 39522259","MSFT","death worker","tablet","appstore"
"345","10/12/2009","25.72"," 29153569","MSFT","death worker","tablet","appstore"
"346","10/13/2009","25.81"," 37748964","MSFT","death worker","tablet","appstore"
"347","10/14/2009","25.96"," 45365489","MSFT","death worker","tablet","appstore"
"348","10/15/2009","26.71"," 65620101","MSFT","death worker","tablet","appstore"
"349","10/16/2009","26.5"," 56500866","MSFT","death worker","tablet","appstore"
"350","10/19/2009","26.36"," 48143163","MSFT","death worker","tablet","appstore"
"351","10/20/2009","26.37"," 54613476","MSFT","death worker","tablet","appstore"
"352","10/21/2009","26.58"," 61672603","MSFT","death worker","tablet","appstore"
"353","10/22/2009","26.59"," 61599926","MSFT","death worker","tablet","appstore"
"354","10/23/2009","28.02","281760947","MSFT","death worker","tablet","appstore"
"355","10/26/2009","28.68","124149662","MSFT","death worker","tablet","appstore"
"356","10/27/2009","28.59"," 69685783","MSFT","death worker","tablet","appstore"
"357","10/28/2009","28.02"," 73542323","MSFT","death worker","tablet","appstore"
"358","10/29/2009","28.22"," 65232886","MSFT","death worker","tablet","appstore"
"359","10/30/2009","27.73"," 73371734","MSFT","death worker","tablet","appstore"
"360","11/2/2009","27.88"," 62432606","MSFT","death worker","tablet","appstore"
"361","11/3/2009","27.53"," 50294715","MSFT","death worker","tablet","appstore"
"362","11/4/2009","28.06"," 63898306","MSFT","death worker","tablet","appstore"
"363","11/5/2009","28.47"," 52683314","MSFT","death worker","tablet","appstore"
"364","11/6/2009","28.52"," 38909997","MSFT","death worker","tablet","appstore"
"365","11/9/2009","28.99"," 57522019","MSFT","death worker","tablet","appstore"
"366","11/10/2009","29.01"," 65881036","MSFT","death worker","tablet","appstore"
"367","11/11/2009","29.12"," 49693320","MSFT","death worker","tablet","appstore"
"368","11/12/2009","29.36"," 55360706","MSFT","death worker","tablet","appstore"
"369","11/13/2009","29.63"," 53044975","MSFT","death worker","tablet","appstore"
"370","11/16/2009","29.54"," 54129501","MSFT","death worker","tablet","appstore"
"371","11/17/2009","30"," 75648887","MSFT","death worker","tablet","appstore"
"372","11/18/2009","30.11"," 59440915","MSFT","death worker","tablet","appstore"
"373","11/19/2009","29.78"," 51967660","MSFT","death worker","tablet","appstore"
"374","11/20/2009","29.62"," 42648018","MSFT","death worker","tablet","appstore"
"375","11/23/2009","29.94"," 41836365","MSFT","death worker","tablet","appstore"
"376","11/24/2009","29.91"," 37341362","MSFT","death worker","tablet","appstore"
"377","11/25/2009","29.79"," 32036164","MSFT","death worker","tablet","appstore"
"378","11/27/2009","29.22"," 29357892","MSFT","death worker","tablet","appstore"
"379","11/30/2009","29.41"," 44174645","MSFT","death worker","tablet","appstore"
"380","12/1/2009","30.01"," 49907182","MSFT","Windows 7","lost","patents"
"381","12/2/2009","29.78"," 36308524","MSFT","Windows 7","lost","patents"
"382","12/3/2009","29.83"," 43096326","MSFT","Windows 7","lost","patents"
"383","12/4/2009","29.98"," 58819960","MSFT","Windows 7","lost","patents"
"384","12/7/2009","29.79"," 38082612","MSFT","Windows 7","lost","patents"
"385","12/8/2009","29.57"," 37407912","MSFT","Windows 7","lost","patents"
"386","12/9/2009","29.71"," 44719350","MSFT","Windows 7","lost","patents"
"387","12/10/2009","29.87"," 45940703","MSFT","Windows 7","lost","patents"
"388","12/11/2009","29.85"," 43746588","MSFT","Windows 7","lost","patents"
"389","12/14/2009","30.11"," 34651154","MSFT","Windows 7","lost","patents"
"390","12/15/2009","30.02"," 49473151","MSFT","Windows 7","lost","patents"
"391","12/16/2009","30.1"," 55741169","MSFT","Windows 7","lost","patents"
"392","12/17/2009","29.6"," 43691182","MSFT","Windows 7","lost","patents"
"393","12/18/2009","30.36"," 94117968","MSFT","Windows 7","lost","patents"
